"Raw_Filenames","TOPPID","TDR1","SEALID","TDR1QC","TDR1Type","SatTagQC","SatTagType","Trip_Start","Trip_End","Trip_Duration","TAGID","FIELDID","AnimalID","Season","Complete_TDR","Complete_Track","DepartLoc","DepartLat","DepartLon","DepartDate","ArriveLoc","ArriveLat","ArriveLon","ArriveDate","KnownAge","BirthYear","AgeClass","Sex","DeployDate","DeployMass","DeployAdipose","DepartDaysOnShore","DepartCalcMass","DepartCalcAdipose","RecoverDate","RecoverMass","RecoverAdipose","ArrivalDaysOnShore","ArrivalCalcMass","ArrivalCalcAdipose","DaysAtSea","PupMass","CalcMassGain","MassGainRate","MassGainPercent","AdiposeGain","LeanGain","EnergyGain","EnergyGainRate","PercentAdiposeOfMassGain","TBGE","TBGEGainPercent","Total_Transit","Total_Forage","Total_Drift","Total_Benthic","Total_Dives","Dive_data_aligned_with_MAT_file","ZOCsuccessful","haveStrokes","haveSleep","haveLatLong","haveLight","haveKami","SamplingResolution","SamplingInterval","Dive_ID_Issue","NumDriftsDetectedReasonable","Issue_with_Diving_Data","Dives","Dives_meanDur_min","Dives_maxDur_min","Dives_stdDur_min","Descents","Descents_meanDur_min","Descents_stdDur_min","Ascents","Ascents_meanDur_min","Ascents_stdDur_min","SIs","SIs_meanDur_min","SIs_stdDur_min","SIs_long","SIs_long_meanDur_min","SIs_long_stdDur_min","positive_day","Drifts_long","Drifts_long_meanDur_min","Drifts_long_stdDur_min","Flats_long","Flats_long_meanDur_min","Flats_long_stdDur_min","Filtered_Drifts_long","Filtered_Drifts_long_meanDur_min","Filtered_Drifts_long_stdDur_min","Dives_maxDepth","Dives_meanmaxDepth","Dives_medianmaxDepth","Dives_stdmaxDepth","dives_rest_bout_num","dives_rest_bout_maxlength","Mean_filtered_long_drift_h","SD_filtered_long_drift_h","Mean_filtered_long_drift_with_SI","SD_filtered_long_drift_with_SI","Mean_unfiltered_rest_h","SD_unfiltered_rest_h","Mean_drift_h","SD_drift_h","as.numeric(TOPPID)","HaveTrackBest","Alignment_Good","Stroke_Data_Present","Stroke_Data_Merged","Glides_long","Glides_long_meanDur_min","Glides_long_stdDur_min","TN_restglides0","FN_restglides0","FP_restglides0","TP_restglides0","accuracy_restglides0","sensitivity_restglides0","specificity_restglides0","TN_restglides","FN_restglides","FP_restglides","TP_restglides","accuracy_restglides","sensitivity_restglides","specificity_restglides","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Naps","Naps_meanDur_min","Naps_stdDur_min","REMs","REMs_meanDur_min","REMs_stdDur_min","Apneas","Apneas_meanDur_min","Apneas_stdDur_min","TN_restsleeps00","FN_restsleeps00","FP_restsleeps00","TP_restsleeps00","accuracy_restsleeps00","sensitivity_restsleeps00","specificity_restsleeps00","TN_restsleeps0","FN_restsleeps0","FP_restsleeps0","TP_restsleeps0","accuracy_restsleeps0","sensitivity_restsleeps0","specificity_restsleeps0","TN_restsleeps","FN_restsleeps","FP_restsleeps","TP_restsleeps","accuracy_restsleeps","sensitivity_restsleeps","specificity_restsleeps","TN_glidesleeps0","FN_glidesleeps0","FP_glidesleeps0","TP_glidesleeps0","accuracy_glidesleeps0","sensitivity_glidesleeps0","specificity_glidesleeps0","TN_glidesleeps","FN_glidesleeps","FP_glidesleeps","TP_glidesleeps","accuracy_glidesleeps","sensitivity_glidesleeps","specificity_glidesleeps","dives_sleep_bout_num","dives_sleep_bout_maxlength","apnea_sleep_bout_num","apnea_sleep_bout_maxlength","Mean_EEG_sleep","SD_EEG_sleep"
"2004033_0490132_DAprep_full_iknos_rawzoc_data.csv","2004001","yes","R881","1","Mk9","1",NA,"02/23/2004 09:45","05/07/2004 23:00","74.5520833333721","390832","R881","NESE0001ANNU","PB","1","1","ANNU","37.116396","-122.330756","732000.40625","ANNU","37.116396","-122.330756","732074.958333333","1","2000","Adult","FALSE","02/17/2004","289","0.298","6.41","256.6","0.281","05/13/2004","288","0.268","5.04","301.6","0.271","75.6",NA,"45","0.596","0.176","9.571","35.465","563.808","7.463","0.213","4916.658","0.115","1559","999","335","1986","4879","1","1","0","0","1","1","0","0.01","8","0","1","0","4926","18.7047503045067","42.5333333333333","3.83695739697942","7670","2.23382877009996","1.78580502678478","8284","2.33241590214067","2.12948494279969","4908","2.42874218962238","11.383215197301","35","100.95619047619","92.5569641844827","20","2360","5.60446327683616","2.8671958205306","691","6.65894838398456","3.40179997637964","1202","6.06932889628397","3.15243120354559","836.264837740741","304.236722644573","279.992568021554","166.960209890216",NA,"16","1.67750750750751","1.24895946288203","2.47438438438438","1.75816641965568","3.04354354354354","1.5386095848572","11.2578678678679","3.11929528957426",2004001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004034_0490152_DAprep_full_iknos_rawzoc_data.csv","2004004","yes","99AB","1","Mk9","2",NA,"02/22/2004 04:20","06/03/2004 05:00","102.027777777868","390795","99AB","NESE0004ANNU","PB","1","1","ANNU","37.116396","-122.330756","731999.180555556","SMIS","34.018","-120.329","732101.208333333","0",NA,"Adult","FALSE","02/20/2004","320","0.272","2.18","308.1","0.268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1865","3016","283","618","5782","1","1","0","0","1","1","0","0.01","8","0","1","0","5800","22.5629885057471","50.2666666666667","4.36653578268746","11251","2.84397831303884","2.60186295228683","13121","2.63776643040417","2.84616786007983","5776","2.00270083102492","7.13672169502586","32","76.0166666666667","61.1450663568611","1","2389","5.19352588251709","2.21078413253835","9","6.1037037037037","2.50046909179305","690","5.24367149758454","2.2298554862174","1044.82424113601","457.191568266078","488.033198537725","197.36825039763",NA,"10","0.601328976034858","0.44210033753852","0.990021786492375","0.940816860110529","2.07246187363834","1.16971765793187","9.37614379084967","1.8311520423953",2004004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004035_0490233_DAprep_full_iknos_rawzoc_data.csv","2004005","yes","O176","1","Mk9","2",NA,"02/23/2004 01:45","05/13/2004 18:45","80.7083333333721","490019","O176","NESE0005ANNU","PB","1","1","ANNU","37.116396","-122.330756","732000.072916667","ANNU","37.116396","-122.330756","732080.78125","1","1998","Adult","FALSE","02/21/2004","285","0.302","2.07","274.6","0.296","05/13/2004","355","0.338","0","355","0.338","81.7",NA,"80.4","0.984","0.293","38.627","41.756","1632.212","19.976","0.481","5291.694","0.308","1385","3041","252","205","4883","1","1","0","0","1","1","0","0.01","8","0","1","0","4969","20.8077010800295","54.4","5.30213986496978","11438","2.34137669755785","2.26941180844844","12211","2.42203477738651","2.49514924905822","4934","1.90471557897581","6.07605088182154","13","78.9435897435898","92.5569368157058",NA,"1444","6.05180055401662","3.64348039664154","13","6.63589743589744","2.52463644388438","881","8.52864169504351","4.47707044636322","1485.79760856563","483.07271785964","529.250850380372","168.71654493129",NA,"8","0.86562414266118","0.4638338738395","1.07714677640604","0.884981776653273","1.83772290809328","1.19790032228766","8.49168724279835","2.03112435498289",2004005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004036_0490153_DAprep_full_iknos_rawzoc_data.csv","2004006","yes","R440","1","Mk9","1",NA,"02/26/2004 05:45","05/18/2004 00:15","81.7708333332557","290114","R440","NESE0006ANNU","PB","1","1","ANNU","37.116396","-122.330756","732003.239583333","ANNU","37.116396","-122.330756","732085.010416667","1","1999","Adult","FALSE","02/22/2004","281","0.287","4.24","260","0.277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1172","3121","549","409","5251","1","1","0","0","1","1","0","0.01","8","0","1","0","5923","17.0708087118015","62.5333333333333","7.23466338793182","10724","2.0284097973393","1.74874893393725","13026","2.1292184861047","2.2485713575303","5345","2.40301839725599","10.1657373779021","28","114.633333333333","85.0190866975214",NA,"1301","5.94107097104791","3.022651507235","91","5.92527472527472","3.54031225748204","706","7.84929178470255","3.52929073819952","1213.57341192649","355.025768910034","398.449291045662","182.848632959954",NA,"13","0.714715447154472","0.737499876615028","1.36785907859079","1.6061425755159","1.60626016260163","1.01895171501736","9.05994579945799","2.28739893108117",2004006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004037_0490231_DAprep_full_iknos_rawzoc_data.csv","2004015","yes","L541","1","Mk9","3",NA,"05/22/2004 16:15","11/06/2004 13:00","167.864583333256","390832","L541","NESE0078ANNU","PM","1","0","ANNU","37.116396","-122.330756","732089.677083333","ANNU","37.116396","-122.330756","732257.541666667","1","1995","Adult","FALSE","05/20/2004","303","0.309","2.68","295.5","0.308","11/08/2004","432","0.397","1.46","437.5","0.398","168.9","0","142.1","0.841","0.481","83.179","58.884","3317.925","19.648","0.586","5748.54","0.577","1968","4662","842","704","8176","1","1","0","0","1","1","0","0.01","8","0","1","0","8298","25.6980477223427","107.866666666667","9.8078284169929","17574","2.95936421228325","2.92598628458156","18507","2.75960447398276","2.73047585841439","8193","2.74237357093453","14.9514549083394","82","105.29593495935","108.69772945792",NA,"4316","7.45313561940068","4.6409384250616","221","4.96711915535445","1.81468332000354","2219","10.283130539282","5.32836721506443","1076.86400564108","495.355665199816","531.64134608822","175.210478111801",NA,"21","1.24629407850965","0.650930872828693","2.10785096473719","1.82836532321497","3.25764471057884","2.18148921101702","9.80782435129741","3.24926064051499",2004015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005001_0490124_DAprep_full_iknos_rawzoc_data.csv","2004017","yes","R589","1","Mk9","3","SPOT","06/06/2004 07:00","01/20/2005 20:00","228.541666666744","490122","R589","NESE0103ANNU","PM","1","1","ANNU","37.116396","-122.330756","732104.291666667","ANNU","37.116396","-122.330756","732332.833333333","1","2000","Adult","FALSE","05/21/2004","294","0.292","16.29","249.3","0.283","01/29/2005","426","0.369","8.17","482.2","0.405","229.5","40.9","273.8","1.193","1.098","130.251","143.571","5521.444","24.054","0.476","4737.106","1.166","4599","7369","1613","422","14003","1","1","0","0","1","1","0","0.01","8","0","1","0","14046","20.4759884190042","67.0666666666667","6.55675121940123","29191","2.7782718417777","2.62584905778358","30067","2.77357013780335","2.66573572800681","14017","2.25333047965568","10.3397888075615","76","108.59298245614","91.7199354421103","198","4731","6.97766504614951","4.09345375247511","15","7.12888888888889","5.26645368265348","1445","10.3051441753172","4.81153413322557","1292.26475404699","483.172224908846","488.516797494557","157.767358114936",NA,"13","1.09778748180495","0.639699765029739","1.69918486171761","1.40578887020068","2.4484813197477","1.16499235930888","8.10473556525958","1.69714409342714",2004017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005003_0490122_DAprep_full_iknos_rawzoc_data.csv","2004018","yes","R797","1","Mk9","3",NA,"05/29/2004 00:45","01/17/2005 03:15","233.104166666628","490115","R797","NESE0104ANNU","PM","1","1","ANNU","37.116396","-122.330756","732096.03125","ANNU","37.116396","-122.330756","732329.135416667","1","2000","Adult","FALSE","05/21/2004","280","0.335","8.03","258.8","0.331","01/26/2005","432","0.342","8.86","493.7","0.375","234.1","41.5","276.4","1.181","1.068","105.205","171.174","4810.036","20.547","0.381","5214.314","0.922","3359","7289","1456","611","12715","1","1","0","0","1","1","0","0.01","8","0","1","0","12744","23.6447897049592","64.8","7.55939060071197","27872","2.4655568312284","2.31152189006181","32447","2.21126144173568","2.35951134329611","12719","2.01146840684541","6.78110737574003","55","73.8666666666667","73.9938024320545","1","8428","6.11635817117545","3.10498225778499","123","5.28888888888889","2.31888841322328","5062","6.55830370077703","3.34582469378061","980.368801745239","430.811429150946","392.246513745337","160.888443167281",NA,"29","2.42209823557463","1.1791074171981","2.71169289461135","1.48897857445645","3.76682880305198","1.65124244512845","10.3235956127802","1.62829460368699",2004018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005004_0490116_DAprep_full_iknos_rawzoc_data.csv","2004020","yes","O448","1","Mk9","4","SPOT","05/27/2004 12:30","01/10/2005 01:15","227.53125","490156","O448","NESE0106ANNU","PM","1","0","ANNU","37.116396","-122.330756","732094.520833333","ANNU","37.116396","-122.330756","732322.052083333","1","1998","Adult","FALSE","05/22/2004","277","0.294","5.52","262.6","0.291","01/20/2005","434","0.373","9.95","503.5","0.418","228.5","41.7","282.6","1.237","1.076","139.694","142.934","5851.682","25.606","0.494","5003.426","1.17","1693","8175","1215","259","11342","1","1","0","0","1","1","0","0.01","8","0","1","0","11530","25.1311130384504","88.9333333333333","8.11871015955558","29329","2.47152420243896","2.60251524591399","35253","2.1987272950765","2.40271898190378","11387","2.63114077456749","12.4370201134664","63","119.25291005291","120.161844359852","115","5396","6.41554237706943","3.54245227940542","46","5.50724637681159","2.28841325202063","2596","7.69845916795069","3.93133040961384","1177.00290678506","509.555821613404","500.668660319205","151.600003936167",NA,"13","1.49275575134606","0.801110881521702","2.03886441507587","1.67221239733859","2.59352912383749","1.07940236040662","8.9693881546745","1.5638808229119",2004020,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005005_0490132_DAprep_full_iknos_rawzoc_data.csv","2004021","yes","M141","1","Mk9","3","SPOT","05/29/2004 20:15","01/10/2005 22:45","226.104166666628","490157","M141","NESE0107ANNU","PM","1","1","ANNU","37.116396","-122.330756","732096.84375","ANNU","37.116396","-122.330756","732322.947916667","0",NA,"Adult","FALSE","05/22/2004","323","0.298","7.84","299.7","0.294","01/19/2005","525","0.388","8.05","591","0.428","227.1","50.4","341.7","1.504","1.14","171.362","170.309","7146.317","31.467","0.502","5743.935","1.244","3033","7793","1367","324","12517","1","1","0","0","1","1","0","0.01","8","0","1","0","12551","22.9714498180756","61.3333333333333","6.09434275340308","29331","2.78395326901002","2.83994615884268","30951","2.50979505239462","2.5536943748868","12509","2.26094278785941","7.34119820784438","71","71.6488262910798","68.2782513959027","72","4787","6.97229997911009","4.24173492224072","43","5.23720930232558","2.47473165989423","2541","8.29090909090909","4.84311346465226","1208.39370229342","517.389357128478","491.0406411016","169.731826679679",NA,"21","1.57861356932153","0.788711063678733","1.95446411012783","1.40845664189367","2.50798426745329","1.03780245349544","8.44813176007866","1.40045049201563",2004021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005006_0490157_DAprep_full_iknos_rawzoc_data.csv","2004022","yes","L563","1","Mk9","3","SPOT","05/29/2004 19:30","01/11/2005 01:45","226.260416666628","490116","L563","NESE0108ANNU","PM","1","1","ANNU","37.116396","-122.330756","732096.8125","ANNU","37.116396","-122.330756","732323.072916667","1","1995","Adult","FALSE","05/22/2004","290","0.309","7.81","268.8","0.305","01/19/2005","459","0.343","7.93","517","0.373","227.3","44.1","292.3","1.286","1.087","116.743","175.562","5246.302","23.085","0.399","5229.512","1.003","2951","8175","1022","423","12571","1","1","0","0","1","1","0","0.01","8","0","1","0","12591","23.2678050459323","65.0666666666667","6.57924602620337","29634","2.57545612022224","2.46842352875515","32956","2.41382449326371","2.42351730901504","12561","1.88996629780008","7.55969453748636","51","83.4065359477124","86.5827504040968","97","5830","6.19178959405374","2.91206406105573","156","4.92735042735043","2.2171876247054","3039","6.69588680487002","3.08698087582571","1185.41646778847","509.42596913946","515.881964941387","136.732345803893",NA,"15","1.53027531956736","0.745371613981548","1.84354965585054","1.44740909328085","2.71830875122911","1.21927064570846","8.93","1.65989383698735",2004022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005007_0490152_DAprep_full_iknos_rawzoc_data.csv","2004023","yes","O401","1","Mk9","4","SPOT","06/01/2004 02:30","01/08/2005 17:00","221.604166666744","490159","O401","NESE0109ANNU","PM","1","0","ANNU","37.116396","-122.330756","732099.104166667","ANNU","37.116396","-122.330756","732320.708333333","1","1998","Adult","FALSE","05/23/2004","298","0.274","9.1","272.7","0.269","01/20/2005","457","0.334","11.29","539.4","0.374","222.6","43.9","310.5","1.395","1.138","134.241","176.264","5870.129","26.37","0.432","5052.181","1.162","2190","7392","1412","324","11318","1","1","0","0","1","1","0","0.01","8","0","1","0","11358","25.4220109174151","66","7.3545290685135","29740","2.46073974445186","2.52668854995837","32387","2.17397927151834","2.22838943901252","11293","1.98387201511261","7.20326921935065","48","84.4305555555556","73.6613642818571","78","5955","6.96512734396865","3.75454385259175","51","5.62091503267974","2.59728029364319","3346","7.75018928073321","4.11894083550787","1654.98513604311","495.755960317065","482.823824008603","135.291236032719",NA,"20","1.98035035035035","0.907207095045299","2.28508508508509","1.27408628063451","3.17352352352352","1.10868244751554","9.70054054054054","1.43731175363715",2004023,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005008_0490133_DAprep_full_iknos_rawzoc_data.csv","2004024","yes","O968","1","Mk9","4","SPOT","05/27/2004 20:15","01/16/2005 20:00","233.989583333372","490124","O968","NESE0110ANNU","PM","1","0","ANNU","37.116396","-122.330756","732094.84375","ANNU","37.116396","-122.330756","732328.833333333","1","1999","Adult","FALSE","05/25/2004","315","0.305","2.84","306.7","0.303","01/25/2005","540","0.374","8.17","608.6","0.411","235","51.8","353.7","1.505","1.153","164.082","189.597","7011.016","29.835","0.464","5935.207","1.181","1969","7655","1632","308","11564","1","1","0","0","1","1","0","0.01","8","0","1","0","11614","26.2311922392515","73.4666666666667","8.13509627658866","29549","2.3428700350829","2.25346200089771","34105","2.12340321555973","2.1743310227972","11582","2.08337074771197","7.56429666458918","41","91.6325203252032","90.7772745936769","126","6944","7.09423963133641","4.13869521592002","38","6.66315789473684","3.03706620598903","3232","8.12689768976898","4.74497529804181","1254.64463636754","488.342431879442","477.608575263327","132.764476233958",NA,"17","1.90150047483381","0.922776126999015","2.16947768281102","1.25823602677134","3.57424501424501","1.34156079146085","10.3511585944919","1.6313568107861",2004024,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005009_0490117_DAprep_full_iknos_rawzoc_data.csv","2004027","yes","R196","1","Mk9","4","SPOT","06/10/2004 23:45","01/19/2005 20:45","222.875","490160","R196","NESE0113ANNU","PM","1","0","ANNU","37.116396","-122.330756","732108.989583333","ANNU","37.116396","-122.330756","732331.864583333","1","1999","Adult","FALSE","06/03/2004","286","0.291","7.99","264.6","0.287","01/26/2005","451","0.383","6.14","495.3","0.413","223.9","43.3","274","1.224","1.036","134.125","139.881","5635.178","25.171","0.489","5020.347","1.122","3061","7066","1802","304","12233","1","1","0","0","1","1","0","0.01","8","0","1","0","12244","23.3095829249701","75.0666666666667","5.18967742547059","25375","2.82581543513953","2.61538695219945","30351","2.40132669983413","2.44962293676454","12216","2.22439423706617","9.58835872539494","57","106","94.6359809421812","1","6687","6.8883704700663","3.78238384289795","76","5.5859649122807","3.52985683544708","2943","6.91457696228338","3.55466223512425","927.992077290991","498.192776810081","500.97810051605","158.02126932289",NA,"13","1.55022421524664","0.82935809244752","2.00236173393124","1.51157858812376","3.50927752864973","1.55992727728885","9.51930244145491","1.76667457409671",2004027,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005010_0490156_DAprep_full_iknos_rawzoc_data.csv","2004028","yes","N525","1","Mk9","3","SPOT","06/10/2004 02:15","01/14/2005 00:45","217.9375","490133","N525","NESE0114ANNU","PM","1","1","ANNU","37.116396","-122.330756","732108.09375","ANNU","37.116396","-122.330756","732326.03125","0",NA,"Adult","FALSE","06/03/2004","301","0.291","7.09","281.2","0.287","01/21/2005","473","0.383","6.97","525.3","0.417","218.9","45.4","289.6","1.323","1.03","144.013","145.559","6021.193","27.502","0.497","5335.304","1.129","3243","6795","1079","502","11619","1","1","0","0","1","1","0","0.01","8","0","1","0","11669","24.1424286571257","65.7333333333333","6.74505753622444","26059","2.78650242398655","2.69696262283307","29064","2.57835581245981","2.60048935588987","11626","2.08444291530479","9.7854922074082","47","110.641134751773","109.818997813721","90","5984","5.75164884135472","2.66300438523903","39","5.43589743589744","2.44738056193449","2885","6.24480647024841","2.88172078665998","1216.97027208622","506.447463833656","487.717202958956","144.681355902354",NA,"10","1.40641182466871","0.726450189135372","1.80445463812436","1.44368231495365","2.69194699286442","0.918462210260676","9.18782874617737","1.47341704317989",2004028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005011_0490151_DAprep_full_iknos_rawzoc_data.csv","2004029","yes","1595","1","Mk9","3","SPOT","06/18/2004 18:30","01/31/2005 05:00","226.4375","490151","1595","NESE0115ANNU","PM","1","1","ANNU","37.116396","-122.330756","732116.770833333","ANNU","37.116396","-122.330756","732343.208333333","1","2001","Adult","FALSE","06/03/2004","300","0.315","15.77","256","0.306","02/07/2005","471","0.385","6.79","521.8","0.418","227.4","45.2","311","1.368","1.215","145.595","165.434","6203.309","27.275","0.468","5021.302","1.235","2636","7341","1461","327","11765","1","1","0","0","1","1","0","0.01","8","0","1","0","11776","24.6324048913044","62.6666666666667","7.09603133179853","30490","2.32955941838849","2.40231666660503","32918","2.18423962573662","2.22094719128309","11762","2.36169585671373","10.7414436922153","64","105.985416666667","102.556114785488","91","6809","6.59391981201351","3.31522306703992","43","4.9984496124031","1.8640280882193","3536","7.35671191553544","3.63045375223417","1069.75387212062","485.552267944461","452.95474763957","160.850786260618",NA,"19","1.95093411996067","0.895661098046639","2.45178957718781","1.50549363953504","3.37231071779744","1.49746606377613","9.59248770894789","2.01932393730462",2004029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
